agent_id,llm_final_state,social_media_post,decision_confidence,macro_region,tone_score,passive_hits,assertive_hits,confrontational_hits,exclamation_density,uppercase_ratio,tone_band
A00346,Abstencion,"La verdad, yo no me siento capaz de votar así, con tanta información enredada y sin saber qué creer. Hay mucho miedo sembrado de lado y lado, y eso no me da confianza para decidir. Prefiero no ir a las urnas antes que votar a ciegas.",0.18,Santanderes,0.17282369804108932,2.0,0.0,0.0,0.0,0.016483516483516484,Passive
A00347,Cepeda,"La verdad, después de revisar bien la información, igual me quedo con mi decisión. Las acusaciones de fraude sin respaldo serio no me convencen. Hoy voto con criterio, no con miedo.",0.61,Bogota_Cundinamarca,0.40676307007786433,1.0,2.0,0.0,0.0,0.020689655172413793,Assertive
A00348,De la Espriella,"La verdad, uno mira los resultados en los municipios y eso dice mucho. Yo ya tengo claro mi voto y voy a ejercerlo con convicción este domingo. Sumercé, no hay que dejarse llevar por el ruido.",0.78,Bogota_Cundinamarca,0.4414619883040936,0.0,2.0,0.0,0.0,0.019736842105263157,Assertive
A00349,Cepeda,"La verdad, uno revisa las señales y las alarmas alrededor de De la Espriella no me convencen para nada. Voy a votar con la cabeza fría y mi decisión está clara. 🗳️",0.68,Caribe,0.38102108204216406,0.0,1.0,0.0,0.0,0.031496062992125984,Calm
A00350,De la Espriella,"Vea, yo revisé bien la información y mi decisión está tomada. Las encuestas y la postura institucional me dan más confianza en De la Espriella. Sumercé, no hay que dejarse llevar por el ruido y votar con la cabeza fría.",0.74,Boyaca_Tolima_Huila,0.3542857142857143,0.0,1.0,0.0,0.0,0.02857142857142857,Calm
A00351,Cepeda,"Pues yo ya tenía claro mi voto, y lo que he visto sobre redes de contratistas y respaldos externos no hace más que confirmarlo. Igual, cada quien que revise bien la información antes de decidir, porque hay mucho ruido en esta campaña.",0.86,Bogota_Cundinamarca,0.4051469098277609,0.0,2.0,0.0,0.0,0.010638297872340425,Assertive
A00352,De la Espriella,"Yo sigo con mi decisión, hay mucho ruido en redes pero las encuestas y los hechos concretos me dan más confianza. Toca votar con cabeza fría y no dejarse llevar por lo que no está verificado.",0.61,Boyaca_Tolima_Huila,0.3445751633986928,0.0,1.0,0.0,0.0,0.013071895424836602,Calm
A00353,Cepeda,Uno ve cómo manipulan imágenes y encima investigan redes de contratistas en una campaña... eso no da confianza. Yo tengo claro mi voto y no me dejo enredar con información dudosa. 🗳️,0.77,Antioquia_EjeCafetero,0.46311827956989243,0.0,2.0,0.0,0.0,0.013888888888888888,Assertive
A00354,Cepeda,"Ve, yo ya tengo claro mi voto. Eso de invocar al Ejército para 'restablecer el orden' me prendió todas las alarmas 🚨. Mi decisión está tomada y voy a las urnas con convicción.",0.71,Pacifico,0.5752941176470588,0.0,3.0,0.0,0.0,0.029411764705882353,Assertive
A00355,De la Espriella,"Ajá, ya tomé mi decisión y voy a votar con la cabeza fría. Hay mucho ruido en campaña pero yo sé lo que quiero para mi región. ¡A votar, compa! 🗳️",0.63,Caribe,0.44666666666666666,0.0,1.0,0.0,0.03333333333333333,0.027777777777777776,Assertive
A00356,De la Espriella,"Mire, yo sí creo que hay que votar con convicción y no dejarse llevar por rumores de dudosa procedencia. Revisé la información disponible y mi decisión está clara. Ve, la evidencia habla por sí sola.",0.77,Pacifico,0.3539285714285714,0.0,1.0,0.0,0.0,0.01875,Calm
A00357,Cepeda,"Yo ya tengo claro mi voto y no me lo cambia ningún trino ni respaldo de afuera. Qué vaina que la campaña se llene de ruido en vez de propuestas concretas, pero uno aprende a separar lo que vale la pena. Este domingo voy a las urnas con la cabeza fría.",0.76,Caribe,0.44650940579277393,0.0,3.0,0.0,0.0,0.015228426395939087,Assertive
A00358,Cepeda,"Vea, yo ya tengo mi decisión tomada y no me la cambia nadie. Con respeto, uno aprende a distinguir entre el ruido de campaña y lo que de verdad importa. Mañana voy a votar convencida.",0.82,Bogota_Cundinamarca,0.35642857142857143,0.0,1.0,0.0,0.0,0.020833333333333332,Calm
A00359,Cepeda,"Ve, uno analiza las señales y igual termina convencido de que Cepeda es la opción más sólida por ahora. La movilización que se está viendo en las calles dice mucho más que los respaldos de afuera. A votar con criterio.",0.68,Pacifico,0.42742857142857144,0.0,2.0,0.0,0.0,0.022857142857142857,Assertive
A00360,Cepeda,"Parce, revisé bien la info y me quedo con mi decisión. Hay demasiadas señales raras en esta campaña y no voy a cambiar de opinión solo por una encuesta 🤔",0.65,Bogota_Cundinamarca,0.37017953833000855,0.0,1.0,0.0,0.0,0.01652892561983471,Calm
A00361,Cepeda,"Igual con toda la información que hay por ahí, yo ya sé por quién voy a votar. Toca ir a las urnas y no dejarse enredar con tanto fake news. 🗳️",0.61,Antioquia_EjeCafetero,0.2622222222222222,0.0,0.0,0.0,0.0,0.018518518518518517,Calm
A00362,Abstencion,"Mire, yo he revisado la información que circula y la verdad no me convence ninguna de las dos opciones con suficiente claridad. Con tanta señal contradictoria y fuentes que no generan plena confianza, prefiero no votar a ciegas. Esta vez me abstengo con la conciencia tranquila.",0.14,Caribe,0.2123112128146453,1.0,0.0,0.0,0.0,0.013157894736842105,Calm
A00363,De la Espriella,"Honestamente, después de revisar la información disponible, mi decisión está clara. Las denuncias de último momento con tanto riesgo de ser falsas no me van a mover. Voto con convicción y espero que el país tome la mejor decisión este domingo.",0.68,Santanderes,0.28745011086474503,1.0,1.0,0.0,0.0,0.015151515151515152,Calm
A00364,De la Espriella,"Oiga, uno mira los datos y la ventaja en encuestas sigue siendo clara. Honestamente, las acusaciones que circulan tienen mucho riesgo de ser exageradas y vienen del mismo rival. Voy a votar con convicción.",0.58,Boyaca_Tolima_Huila,0.2615568862275449,0.0,0.0,0.0,0.0,0.017964071856287425,Calm
A00365,Abstencion,"Vea, la verdad es que con tanta información contradictoria y tan poca claridad, yo no me siento lista para votar por ninguno. Prefiero no ir a las urnas antes de hacerlo sin convicción.",0.15,Bogota_Cundinamarca,0.13489526133821433,2.0,0.0,0.0,0.0,0.013422818791946308,Passive
A00366,Voto en blanco,"Mire, yo llevo años sirviendo a este país y hoy no me cuadra ninguna de las dos opciones. Hay demasiadas señales confusas y no voy a votar por presión. Con respeto, mi voto en blanco es mi respuesta.",0.28,Boyaca_Tolima_Huila,0.26292993630573247,0.0,0.0,0.0,0.0,0.01910828025477707,Calm
A00367,Cepeda,"La verdad, esta decisión no me sale fácil con tanta información contradictoria. Pero sumercé, después de revisar bien las señales, me inclino por Cepeda, aunque con muchas dudas todavía. Ojalá que no defraude.",0.38,Bogota_Cundinamarca,0.025811051693404616,4.0,0.0,0.0,0.0,0.023529411764705882,Passive
A00368,Abstencion,"La verdad, yo no encuentro razones claras para votar por ninguno de los dos. Con tanta información contradictoria y señales que no me convencen, prefiero no ir a las urnas esta vez. Vea pues, no es fácil decidir cuando uno no confía del todo en lo que ve.",0.35,Boyaca_Tolima_Huila,0.21615511551155114,1.0,0.0,0.0,0.0,0.01485148514851485,Calm
A00369,De la Espriella,"Vea pues, después de revisar bien la información, yo voto por De la Espriella. Hay señales que me preocupan del otro lado y prefiero apostarle a lo que conozco. 🗳️",0.82,Boyaca_Tolima_Huila,0.13956896551724138,2.0,0.0,0.0,0.0,0.03125,Passive
A00370,Cepeda,"La verdad, después de revisar bien la información que circuló en esta campaña, me quedo con mi decisión. Hay mucha desinformación suelta y hay que tener cuidado con lo que uno se traga. Igual, ya sé por quién voy a votar mañana.",0.74,Caribe,0.24084188371481188,2.0,1.0,0.0,0.0,0.016574585635359115,Calm
A00371,Abstencion,"Oís, yo pues no me convencí con ninguno de los dos. Igual la información que llegó fue muy poca y muy enredada, así que prefiero no votar antes que votar a ciegas. 🤷",0.37,Pacifico,0.19624999999999998,1.0,0.0,0.0,0.0,0.015625,Passive
A00372,Cepeda,"Vea, la verdad uno tiene que mirar bien de dónde vienen esas acusaciones antes de dejarse llevar. Yo revisé lo que me llegó y mi voto sigue claro. No me muevo por presión ni por señales que no tienen respaldo serio.",0.63,Santanderes,0.41715019255455715,0.0,2.0,0.0,0.0,0.017543859649122806,Assertive
A00373,Abstencion,"La verdad, después de revisar todo lo que ha circulado en esta campaña —acusaciones, imágenes falsas, respaldos externos— uno queda más confundido que convencido. Con tanta desinformación y tan poca claridad, prefiero no ir a las urnas antes que votar sin convicción.",0.17,Llanos_Orinoquia,0.30815203145478376,2.0,2.0,0.0,0.0,0.009174311926605505,Calm
A00374,Abstencion,"Vea, la verdad yo no me siento con argumentos claros para votar por ninguno de los dos. Con tanta información contradictoria y tanto ruido en redes, prefiero no ir a las urnas antes que votar a ciegas.",0.09,Pacifico,0.233285210676515,2.0,1.0,0.0,0.0,0.012422360248447204,Calm
A00375,Abstencion,"Literal no sé por quién votar, la información que me llegó es un caos total 😕 Prefiero no ir antes que votar sin estar segura de nada.",0.22,Bogota_Cundinamarca,0.10901098901098899,2.0,0.0,0.0,0.0,0.01904761904761905,Passive
A00376,De la Espriella,"Mire, la verdad no tenía muy claro por quién votar, pero revisando la información que llegó, me incliné por De la Espriella. No es una decisión fácil con tanta cosa contradictoria dando vueltas, pero algo hay que hacer.",0.38,Boyaca_Tolima_Huila,0.35148325358851673,0.0,1.0,0.0,0.0,0.022727272727272728,Calm
A00377,De la Espriella,"Ve, yo ya tengo claro mi voto y no me lo cambia nadie. Con respeto a quienes piensan diferente, pero uno analiza la información y toma su decisión. Mañana voy a las urnas con convicción. 🗳️",0.74,Antioquia_EjeCafetero,0.4473469387755102,0.0,2.0,0.0,0.0,0.02040816326530612,Assertive
A00378,Voto en blanco,"La verdad, revisé todo y ninguno me convence del todo 😕 Hay demasiada desinformación dando vueltas y la injerencia extranjera me pone en alerta. Igual voy a votar en blanco porque mi conciencia no me da pa' más.",0.38,Bogota_Cundinamarca,0.26130177514792896,0.0,0.0,0.0,0.0,0.01775147928994083,Calm
A00379,No alineado,"Qué vaina, uno quiere votar con convicción pero la información que llega no termina de aclarar nada. Todavía tengo muchas dudas y no voy a decidir a las carreras.",0.22,Caribe,0.05142405896288496,3.0,0.0,0.0,0.0,0.015267175572519083,Passive
A00380,Cepeda,"Pues yo ya tengo claro mi voto, sumercé. La movilización que se ve es real y eso me da esperanza de que sí podemos cambiar algo. Voy a votar convencida por Cepeda. 🗳️",0.8,Bogota_Cundinamarca,0.4775,0.0,2.0,0.0,0.0,0.03125,Assertive
A00381,No alineado,"Tipo, yo quiero votar con convicción pero la verdad no me cuadra bien ninguna opción con lo que he visto. Demasiada incertidumbre y poca información clara 🤔",0.2,Boyaca_Tolima_Huila,0.18197456087219865,1.0,0.0,0.0,0.0,0.015748031496062992,Passive
A00382,De la Espriella,"Oiga, uno revisa la información con calma y al final la decisión no cambia tanto. Hay señales contradictorias de lado y lado, pero para mí lo que más pesa es la propuesta económica y la estabilidad. Voy con mi voto claro.",0.72,Bogota_Cundinamarca,0.3677716186252772,1.0,2.0,0.0,0.0,0.017045454545454544,Calm
A00383,De la Espriella,"Honestamente, hay señales que me generan dudas sobre De la Espriella, pero igual no son suficientes para cambiar mi decisión. Uno tiene que votar con la cabeza fría y no dejarse llevar por rumores de alto riesgo. Compa, la información hay que revisarla bien antes de concluir algo.",0.62,Sur_Amazonia,0.20798245614035085,3.0,1.0,0.0,0.0,0.021929824561403508,Calm
A00384,De la Espriella,"Mano, la verdad esto no está claro del todo, pero mirando lo que hay, me inclino por De la Espriella. Ojalá no nos vaya a decepcionar, porque la situación está difícil y uno no puede darse el lujo de equivocarse.",0.38,Santanderes,0.34874251497005987,0.0,1.0,0.0,0.0,0.023952095808383235,Calm
A00385,Cepeda,"Vea, pues yo ya tengo claro mi voto y no me lo cambia nadie. Las alertas sobre riesgo a las instituciones me preocupan demasiado y eso pesa a la hora de decidir. Este domingo salgo a votar con convicción. 🗳️",0.876,Santanderes,0.42632478632478626,0.0,2.0,0.0,0.0,0.018518518518518517,Assertive
A00386,Cepeda,"La verdad, yo ya tenía mi decisión clara y lo que fui viendo no me hizo cambiar de opinión. Eso de la red de contratistas me parece muy grave y no lo puedo ignorar. Mañana voy a votar con convicción.",0.81,Caribe,0.34307692307692306,0.0,1.0,0.0,0.0,0.019230769230769232,Calm
A00387,Cepeda,"Yo sí creo que esta decisión hay que tomarla con cuidado, porque hay mucha información confusa por ahí. Con lo que pude revisar, me fui por Cepeda, aunque no estoy del todo segura. Ojalá las cosas mejoren para todos.",0.31,Caribe,0.21662492546213477,1.0,0.0,0.0,0.0,0.023255813953488372,Calm
A00388,De la Espriella,"Pues honestamente no tengo todo claro, ve, pero mirando lo que hay, me parece que hay más respaldo para una opción que para la otra. Toca votar con cabeza fría y no dejarse llevar solo por el ruido.",0.52,Antioquia_EjeCafetero,0.4238056680161943,0.0,2.0,0.0,0.0,0.01282051282051282,Assertive
A00389,Cepeda,"Eso sí, uno tiene que mirar bien de dónde vienen esas acusaciones antes de creerlas. Yo revisé la información y me quedo con mi decisión, que no es por presión sino por convicción. Voy a votar con la cabeza fría.",0.68,Sur_Amazonia,0.3414285714285714,0.0,1.0,0.0,0.0,0.017857142857142856,Calm
A00390,De la Espriella,Qué vaina tan importante esta elección. Yo ya tengo claro mi voto y no me dejo llevar por el ruido de las redes. Hay que ir a las urnas con convicción y responsabilidad.,0.78,Santanderes,0.460805065581185,0.0,2.0,0.0,0.0,0.022388059701492536,Assertive
A00391,Cepeda,"Mano, ya tomé mi decisión y voy full convencida a votar. No me cuadran los ataques baratos ni el show del apoyo externo. 🗳️",0.68,Pacifico,0.5435240274599542,0.0,2.0,0.0,0.0,0.021052631578947368,Assertive
A00392,Cepeda,"La verdad, igual uno ya sabe pa' dónde va. El apoyo externo a De la Espriella me genera más dudas que confianza, y las señales que vi me cuadran más con Cepeda. Oís, hay que votar con criterio y no dejarse llevar por presiones de afuera 🗳️",0.69,Pacifico,0.2615276145710928,2.0,1.0,0.0,0.0,0.032432432432432434,Calm
A00393,De la Espriella,"Oiga, revisé bien la información y mi voto va claro para De la Espriella. Hay demasiada desinformación alrededor y eso me genera desconfianza en el otro lado. 🗳️",0.71,Bogota_Cundinamarca,0.3957278208440999,0.0,1.0,0.0,0.0,0.031007751937984496,Calm
A00394,Cepeda,"Pues yo ya tengo claro mi voto, igual hay que estar atentos porque hay mucha información falsa circulando en estas campañas. No me dejo llevar por ataques sin respaldo. Voto con convicción.",0.78,Pacifico,0.5633766233766234,0.0,3.0,0.0,0.0,0.01948051948051948,Assertive
A00395,De la Espriella,"La verdad, hay señales preocupantes en esta campaña, pues ningún candidato sale limpio del todo. Pero revisando bien la evidencia disponible, mi voto va con De la Espriella. Ve, no es decisión fácil, pero tampoco me convence la alternativa.",0.46,Pacifico,0.2709278350515464,0.0,0.0,0.0,0.0,0.02577319587628866,Calm
A00396,Voto en blanco,"La verdad, después de revisar todo lo que circula, ninguno de los dos me convence del todo. Hay mucha emoción y poco contenido real. Voy a votar en blanco porque mi conciencia no me permite elegir sin estar segura.",0.38,Pacifico,0.2097705802968961,1.0,0.0,0.0,0.0,0.017543859649122806,Calm
